url,name,tag
https://github.com/xiph/flac.git,flac,"""1.3.3"""
https://github.com/xiph/opus.git,opus,"""v1.3.1"""
https://github.com/FluidSynth/fluidsynth.git,fluidsynth,"""v2.2.4"""
https://github.com/realnc/dosbox-core.git,dosbox-core,"""latest_build_armhf"""
https://github.com/realnc/dosbox-core.git,dosbox-core,"""latest_build"""
