url,name,tag
https://github.com/facebook/zstd.git,zstd,"""v1.1.3"""
https://github.com/madler/zlib.git,zlib,"""v1.2.11"""
https://github.com/google/snappy.git,snappy,"""1.1.8"""
https://github.com/lz4/lz4.git,lz4,"""v1.9.3"""
https://github.com/jemalloc/jemalloc.git,jemalloc,"""5.2.1"""
https://github.com/gflags/gflags.git,gflags,"""v2.2.2"""
